customer_id,parent_segment,segment
17278,Loyalty,Medium
15212,Loyalty,Medium
16729,Loyalty,Medium
14998,Loyalty,High
13484,Loyalty,Low
16697,Loyalty,High
14931,Loyalty,High
18236,Loyalty,High
13740,Loyalty,High
16454,Loyalty,High
15230,Loyalty,Medium
15134,Loyalty,Low
16309,Loyalty,High
13544,Loyalty,High
14262,Loyalty,Medium
13134,Loyalty,Medium
17589,Loyalty,High
16097,Loyalty,Medium
13122,Loyalty,Medium
16966,Loyalty,Low
17746,Loyalty,Medium
16175,Loyalty,Medium
14834,Loyalty,Low
16348,Loyalty,Medium
15147,Loyalty,High
16131,Loyalty,High
15813,Loyalty,High
17058,Loyalty,Low
17704,Loyalty,High
16933,Loyalty,Medium
13772,Loyalty,Medium
16249,Loyalty,Medium
14198,Loyalty,High
13989,Loyalty,High
17930,Loyalty,High
14154,Loyalty,Medium
14482,Loyalty,Low
14163,Loyalty,High
14105,Loyalty,Medium
17601,Loyalty,High
17142,Loyalty,Medium
13811,Loyalty,High
12457,Loyalty,Medium
15135,Loyalty,High
16806,Loyalty,High
13952,Loyalty,Low
13120,Loyalty,High
12769,Loyalty,Medium
13516,Loyalty,Medium
14323,Loyalty,High
18079,Loyalty,Low
12639,Loyalty,Medium
14700,Loyalty,High
15027,Loyalty,High
17367,Loyalty,Medium
18213,Loyalty,High
17029,Loyalty,High
13220,Loyalty,Medium
15985,Loyalty,Medium
16193,Loyalty,Low
15172,Loyalty,Medium
13692,Loyalty,Low
15745,Loyalty,High
17582,Loyalty,High
13474,Loyalty,Medium
17697,Loyalty,Low
16639,Loyalty,Low
16947,Loyalty,High
15491,Loyalty,Medium
16617,Loyalty,High
15265,Loyalty,Low
16226,Loyalty,Low
18009,Loyalty,High
16399,Loyalty,High
14623,Loyalty,High
15625,Loyalty,High
18064,Loyalty,High
15508,Loyalty,High
16628,Loyalty,Medium
13647,Loyalty,Low
15594,Loyalty,Medium
13479,Loyalty,High
13735,Loyalty,Low
13376,Loyalty,Low
15717,Loyalty,Low
13719,Loyalty,High
16633,Loyalty,Low
13101,Loyalty,Low
15225,Loyalty,Low
14152,Loyalty,Medium
12733,Loyalty,High
15436,Loyalty,High
17217,Loyalty,Low
17734,Loyalty,Medium
14905,Loyalty,Medium
14148,Loyalty,Low
16103,Loyalty,Medium
14626,Loyalty,Medium
14868,Loyalty,Medium
18246,Loyalty,Medium
13485,Loyalty,Medium
15517,Loyalty,Medium
17115,Loyalty,High
17120,Loyalty,Medium
16611,Loyalty,High
15912,Loyalty,High
12506,Loyalty,High
12670,Loyalty,High
17588,Loyalty,Low
14759,Loyalty,Low
16185,Loyalty,Medium
13505,Loyalty,Low
13389,Loyalty,High
12354,Loyalty,Low
17631,Loyalty,High
17061,Loyalty,Medium
17718,Loyalty,Low
17630,Loyalty,Low
13223,Loyalty,Low
16146,Loyalty,High
17109,Loyalty,Medium
16587,Loyalty,Low
12622,Loyalty,High
16750,Loyalty,High
13482,Loyalty,Medium
14512,Loyalty,Medium
17670,Loyalty,Low
16834,Loyalty,High
15108,Loyalty,Medium
16942,Loyalty,Medium
14640,Loyalty,Medium
16823,Loyalty,High
15237,Loyalty,Medium
12573,Loyalty,Medium
17854,Loyalty,Low
18220,Loyalty,Medium
17436,Loyalty,High
16965,Loyalty,High
12840,Loyalty,Low
15891,Loyalty,Medium
17187,Loyalty,High
13637,Loyalty,Low
17991,Loyalty,Medium
16418,Loyalty,Low
16099,Loyalty,Medium
15768,Loyalty,High
16637,Loyalty,Low
14240,Loyalty,High
15143,Loyalty,High
13229,Loyalty,High
14973,Loyalty,High
14271,Loyalty,Low
15952,Loyalty,High
16227,Loyalty,High
17893,Loyalty,High
14022,Loyalty,Low
15210,Loyalty,Medium
16370,Loyalty,Medium
15376,Loyalty,Low
14655,Loyalty,Low
17615,Loyalty,High
16055,Loyalty,Medium
14149,Loyalty,Medium
17501,Loyalty,High
14191,Loyalty,High
13282,Loyalty,High
15582,Loyalty,High
16230,Loyalty,High
18146,Loyalty,High
15976,Loyalty,Medium
17443,Loyalty,Medium
12886,Loyalty,Low
17974,Loyalty,Low
13524,Loyalty,High
17955,Loyalty,Medium
15128,Loyalty,High
16610,Loyalty,Medium
17394,Loyalty,Medium
14173,Loyalty,Low
16258,Loyalty,Medium
14948,Loyalty,Low
17384,Loyalty,High
16990,Loyalty,Low
13762,Loyalty,High
12593,Loyalty,Medium
14340,Loyalty,Medium
17429,Loyalty,Medium
13711,Loyalty,Low
14515,Loyalty,High
16457,Loyalty,Medium
17527,Loyalty,High
14199,Loyalty,Low
13888,Loyalty,Medium
14423,Loyalty,Low
14697,Loyalty,Low
17522,Loyalty,High
13867,Loyalty,High
17624,Loyalty,Low
14393,Loyalty,High
17578,Loyalty,High
13450,Loyalty,Low
17423,Loyalty,Low
18241,Loyalty,Medium
15668,Loyalty,High
16319,Loyalty,Low
15757,Loyalty,Low
17174,Loyalty,Low
13365,Loyalty,Low
18227,Loyalty,High
14145,Loyalty,Medium
18235,Loyalty,High
13741,Loyalty,Medium
12394,Loyalty,Low
16832,Loyalty,Low
15258,Loyalty,Low
15552,Loyalty,Low
18170,Loyalty,High
13723,Loyalty,High
14005,Loyalty,High
15561,Loyalty,Low
16121,Loyalty,Low
18142,Loyalty,Medium
13642,Loyalty,Medium
15117,Loyalty,Medium
13561,Loyalty,Medium
15704,Loyalty,Medium
16007,Loyalty,Low
16232,Loyalty,Low
17410,Loyalty,Medium
13835,Loyalty,Medium
13427,Loyalty,High
14353,Loyalty,Low
12700,Loyalty,High
13003,Loyalty,Medium
16756,Loyalty,High
13492,Loyalty,Medium
16440,Loyalty,Medium
18120,Loyalty,High
12355,Loyalty,High
17723,Loyalty,Low
14699,Loyalty,Low
12821,Loyalty,High
13055,Loyalty,Medium
13320,Loyalty,Low
16357,Loyalty,Low
18242,Loyalty,High
15865,Loyalty,High
17597,Loyalty,High
14397,Loyalty,Medium
13242,Loyalty,Low
12684,Loyalty,Low
14288,Loyalty,Medium
15063,Loyalty,Low
12592,Loyalty,Medium
14591,Loyalty,Medium
13990,Loyalty,Low
12749,Loyalty,Medium
16320,Loyalty,Low
14691,Loyalty,High
16229,Loyalty,Low
14920,Loyalty,High
17489,Loyalty,High
13404,Loyalty,High
15729,Loyalty,Medium
16644,Loyalty,Low
14731,Loyalty,High
14277,Loyalty,High
15187,Loyalty,Low
13052,Loyalty,Medium
18133,Loyalty,Low
17664,Loyalty,High
14649,Loyalty,High
13235,Loyalty,Low
14883,Loyalty,Low
12976,Loyalty,Medium
14681,Loyalty,High
14421,Loyalty,High
16116,Loyalty,Low
14988,Loyalty,Medium
15489,Loyalty,Medium
14364,Loyalty,Medium
16006,Loyalty,High
16184,Loyalty,High
17932,Loyalty,High
18221,Loyalty,Low
12590,Loyalty,Medium
14853,Loyalty,Low
17658,Loyalty,Medium
17764,Loyalty,Low
14651,Loyalty,Medium
14000,Loyalty,High
13601,Loyalty,Medium
12757,Loyalty,Low
17970,Loyalty,High
12770,Loyalty,Medium
15826,Loyalty,Medium
15907,Loyalty,Low
12695,Loyalty,Medium
14342,Loyalty,High
14873,Loyalty,Medium
14689,Loyalty,Low
15440,Loyalty,Low
16076,Loyalty,Low
15333,Loyalty,Low
16283,Loyalty,Low
17263,Loyalty,High
16877,Loyalty,Low
12674,Loyalty,Medium
16642,Loyalty,Medium
12871,Loyalty,Medium
14038,Loyalty,Medium
14489,Loyalty,Medium
14888,Loyalty,Low
17190,Loyalty,Medium
13456,Loyalty,High
17898,Loyalty,High
13976,Loyalty,Low
16139,Loyalty,Low
15730,Loyalty,Low
16266,Loyalty,Medium
15123,Loyalty,Medium
17505,Loyalty,Low
12690,Loyalty,High
16446,Loyalty,Low
17556,Loyalty,High
14583,Loyalty,High
16818,Loyalty,Low
13572,Loyalty,High
14009,Loyalty,Low
13258,Loyalty,Low
14463,Loyalty,Medium
13192,Loyalty,Low
16987,Loyalty,High
13417,Loyalty,Low
17047,Loyalty,Medium
15116,Loyalty,High
17469,Loyalty,Low
16647,Loyalty,High
15630,Loyalty,High
17245,Loyalty,Medium
16008,Loyalty,High
17871,Loyalty,Low
13529,Loyalty,High
12620,Loyalty,High
15599,Loyalty,High
16813,Loyalty,Low
14859,Loyalty,Medium
16463,Loyalty,High
15791,Loyalty,Medium
13658,Loyalty,Low
13887,Loyalty,High
12353,Loyalty,Medium
14551,Loyalty,Low
17166,Loyalty,Medium
17926,Loyalty,Low
13391,Loyalty,Low
17455,Loyalty,Low
13308,Loyalty,High
13856,Loyalty,Low
13243,Loyalty,Medium
15095,Loyalty,High
18048,Loyalty,Low
18287,Loyalty,Low
18150,Loyalty,Low
16690,Loyalty,Medium
13555,Loyalty,High
16038,Loyalty,Low
13972,Loyalty,Low
13227,Loyalty,Medium
13657,Loyalty,Low
17176,Loyalty,Low
14837,Loyalty,High
14682,Loyalty,High
14921,Loyalty,Low
16341,Loyalty,High
14647,Loyalty,Medium
12710,Loyalty,Low
15292,Loyalty,Medium
15705,Loyalty,Low
13339,Loyalty,Low
13885,Loyalty,High
12360,Loyalty,High
13546,Loyalty,Low
17715,Loyalty,High
18160,Loyalty,High
15434,Loyalty,Medium
15734,Loyalty,Medium
13737,Loyalty,Medium
13213,Loyalty,Medium
18018,Loyalty,Medium
15314,Loyalty,Medium
17521,Loyalty,Medium
15042,Loyalty,High
12863,Loyalty,Low
16091,Loyalty,High
15804,Loyalty,High
14593,Loyalty,Low
14287,Loyalty,Low
16763,Loyalty,High
14705,Loyalty,Medium
12562,Loyalty,Medium
12815,Loyalty,Low
14522,Loyalty,Low
16448,Loyalty,Medium
14584,Loyalty,High
12974,Loyalty,Medium
12987,Loyalty,Medium
14816,Loyalty,Low
15852,Loyalty,Low
16624,Loyalty,Medium
12493,Loyalty,Medium
18232,Loyalty,High
18073,Loyalty,Low
16369,Loyalty,Low
14280,Loyalty,Medium
13135,Loyalty,Low
17345,Loyalty,Medium
16275,Loyalty,High
14338,Loyalty,Low
15402,Loyalty,Medium
12876,Loyalty,Medium
16323,Loyalty,Medium
12426,Loyalty,Low
14451,Loyalty,Medium
14823,Loyalty,High
15897,Loyalty,Low
17051,Loyalty,Medium
15925,Loyalty,Low
12787,Loyalty,Low
15863,Loyalty,Medium
16483,Loyalty,Low
13398,Loyalty,Low
13070,Loyalty,Medium
14819,Loyalty,Low
12790,Loyalty,Low
15163,Loyalty,Low
18204,Loyalty,Low
15124,Loyalty,Medium
12473,Loyalty,Medium
16969,Loyalty,High
14597,Loyalty,Medium
13917,Loyalty,High
13062,Loyalty,Medium
16484,Loyalty,Low
15184,Loyalty,Medium
18135,Loyalty,Medium
14453,Loyalty,Medium
17900,Loyalty,Low
13437,Loyalty,Medium
12517,Loyalty,Medium
16529,Loyalty,Low
17531,Loyalty,High
16239,Loyalty,Low
14500,Loyalty,High
16117,Loyalty,High
13248,Loyalty,Low
16967,Loyalty,Medium
15405,Loyalty,Medium
16659,Loyalty,Medium
16880,Loyalty,Medium
13435,Loyalty,Medium
13131,Loyalty,Medium
14891,Loyalty,High
16682,Loyalty,Low
15453,Loyalty,High
16963,Loyalty,High
13682,Loyalty,Medium
15152,Loyalty,Low
15462,Loyalty,High
12449,Loyalty,Low
15349,Loyalty,Medium
16849,Loyalty,Low
12802,Loyalty,High
15073,Loyalty,High
16298,Loyalty,Low
12535,Loyalty,Medium
18248,Loyalty,High
15386,Loyalty,Medium
17252,Loyalty,Low
14542,Loyalty,Low
16825,Loyalty,Low
12380,Loyalty,Low
18072,Loyalty,Low
13643,Loyalty,High
15969,Loyalty,Low
13283,Loyalty,Medium
17015,Loyalty,Medium
14375,Loyalty,High
17124,Loyalty,Low
17987,Loyalty,High
13395,Loyalty,High
17828,Loyalty,High
15743,Loyalty,Medium
17414,Loyalty,Medium
14622,Loyalty,Low
15609,Loyalty,Low
14561,Loyalty,Low
16872,Loyalty,High
16358,Loyalty,Medium
15238,Loyalty,Medium
13466,Loyalty,Medium
17360,Loyalty,Low
13510,Loyalty,Low
12406,Loyalty,Medium
14241,Loyalty,Low
14132,Loyalty,Medium
14963,Loyalty,Medium
17169,Loyalty,Low
15252,Loyalty,Low
17731,Loyalty,High
16113,Loyalty,Medium
12694,Loyalty,Medium
16107,Loyalty,Low
17483,Loyalty,High
15679,Loyalty,High
13686,Loyalty,Low
16581,Loyalty,Low
15267,Loyalty,Medium
17234,Loyalty,High
17797,Loyalty,Low
16614,Loyalty,High
12409,Loyalty,Low
15411,Loyalty,Low
14178,Loyalty,Medium
15098,Loyalty,High
18281,Loyalty,Medium
14984,Loyalty,Low
12516,Loyalty,Low
17265,Loyalty,High
13617,Loyalty,Low
17242,Loyalty,Medium
17289,Loyalty,High
16018,Loyalty,Medium
14704,Loyalty,Medium
16794,Loyalty,Medium
13761,Loyalty,Low
13517,Loyalty,Medium
13936,Loyalty,Medium
16342,Loyalty,Medium
14177,Loyalty,High
12732,Loyalty,Low
16205,Loyalty,Medium
15036,Loyalty,Medium
13589,Loyalty,Low
17579,Loyalty,High
15069,Loyalty,Medium
17349,Loyalty,Medium
13080,Loyalty,Medium
13663,Loyalty,Low
14503,Loyalty,Medium
16774,Loyalty,Low
13384,Loyalty,Low
17101,Loyalty,Low
14997,Loyalty,Low
17155,Loyalty,Medium
12809,Loyalty,Medium
16461,Loyalty,Medium
13343,Loyalty,High
12624,Loyalty,Low
18165,Loyalty,Medium
17536,Loyalty,Medium
16324,Loyalty,Low
17651,Loyalty,Medium
14222,Loyalty,High
15585,Loyalty,Low
17490,Loyalty,High
16739,Loyalty,Low
16276,Loyalty,High
17193,Loyalty,Low
16257,Loyalty,Low
14285,Loyalty,High
17642,Loyalty,Low
12816,Loyalty,Medium
13826,Loyalty,High
13575,Loyalty,Low
17157,Loyalty,Medium
16852,Loyalty,High
15219,Loyalty,Medium
15014,Loyalty,High
14765,Loyalty,Medium
16869,Loyalty,Low
15909,Loyalty,Medium
13618,Loyalty,High
16050,Loyalty,High
17879,Loyalty,Medium
17562,Loyalty,Medium
15334,Loyalty,Medium
12450,Loyalty,High
13568,Loyalty,Low
14820,Loyalty,Medium
16744,Loyalty,Medium
15700,Loyalty,High
17299,Loyalty,High
12837,Loyalty,Low
15076,Loyalty,Low
17444,Loyalty,Low
15921,Loyalty,Medium
15747,Loyalty,Low
15840,Loyalty,Low
15016,Loyalty,High
14808,Loyalty,Medium
12904,Loyalty,Low
15825,Loyalty,Low
12432,Loyalty,Low
15389,Loyalty,High
15280,Loyalty,Medium
17159,Loyalty,Medium
12830,Loyalty,Medium
15507,Loyalty,Low
18252,Loyalty,Low
16526,Loyalty,High
17695,Loyalty,High
12930,Loyalty,Low
14960,Loyalty,Low
12444,Loyalty,Low
17960,Loyalty,Low
15412,Loyalty,Medium
13763,Loyalty,Low
12798,Loyalty,High
13849,Loyalty,High
16114,Loyalty,Medium
13420,Loyalty,High
13780,Loyalty,Medium
17877,Loyalty,High
16247,Loyalty,High
15041,Loyalty,Low
12379,Loyalty,Medium
16287,Loyalty,Medium
12919,Loyalty,Medium
15130,Loyalty,Medium
12704,Loyalty,Medium
17370,Loyalty,Low
17709,Loyalty,Medium
15253,Loyalty,High
13300,Loyalty,Low
17759,Loyalty,High
12465,Loyalty,Low
12412,Loyalty,Medium
12697,Loyalty,High
13937,Loyalty,Medium
12615,Loyalty,Low
15850,Loyalty,Medium
15186,Loyalty,Medium
13791,Loyalty,Medium
14795,Loyalty,High
17768,Loyalty,High
18112,Loyalty,Low
12548,Loyalty,High
17386,Loyalty,High
14104,Loyalty,Medium
17110,Loyalty,Medium
13895,Loyalty,Low
16545,Loyalty,Low
16671,Loyalty,High
14351,Loyalty,High
17391,Loyalty,Medium
16824,Loyalty,High
17750,Loyalty,Medium
16200,Loyalty,High
17997,Loyalty,High
14383,Loyalty,Low
13461,Loyalty,Low
17408,Loyalty,High
15537,Loyalty,Medium
14327,Loyalty,Low
17837,Loyalty,Medium
12424,Loyalty,High
15578,Loyalty,Medium
15584,Loyalty,Medium
13745,Loyalty,Low
16498,Loyalty,High
17891,Loyalty,Medium
17123,Loyalty,Medium
16866,Loyalty,Low
13730,Loyalty,Low
16589,Loyalty,High
12922,Loyalty,Low
16009,Loyalty,Medium
14053,Loyalty,Medium
17939,Loyalty,High
17312,Loyalty,Medium
13833,Loyalty,Medium
17899,Loyalty,Low
15007,Loyalty,Low
17464,Loyalty,Low
18265,Loyalty,Medium
16344,Loyalty,High
13338,Loyalty,Medium
17024,Loyalty,High
14034,Loyalty,High
18203,Loyalty,Low
16616,Loyalty,Medium
16338,Loyalty,High
17046,Loyalty,Low
13109,Loyalty,Medium
16829,Loyalty,Medium
13217,Loyalty,High
14002,Loyalty,Low
12977,Loyalty,Low
13291,Loyalty,Medium
13583,Loyalty,High
16929,Loyalty,Low
17892,Loyalty,High
15505,Loyalty,Low
14459,Loyalty,Low
18013,Loyalty,Medium
13681,Loyalty,Low
13699,Loyalty,Medium
14493,Loyalty,Low
13486,Loyalty,High
13302,Loyalty,Medium
16012,Loyalty,Medium
12635,Loyalty,Medium
17031,Loyalty,High
12461,Loyalty,High
12648,Loyalty,Low
18121,Loyalty,Low
15901,Loyalty,Medium
14918,Loyalty,High
15920,Loyalty,Low
17353,Loyalty,High
18024,Loyalty,High
15467,Loyalty,Low
16174,Loyalty,Low
13678,Loyalty,Low
14690,Loyalty,High
13058,Loyalty,Low
14552,Loyalty,High
12556,Loyalty,Low
13224,Loyalty,Low
16989,Loyalty,Medium
12358,Loyalty,High
13207,Loyalty,Medium
18122,Loyalty,Medium
12722,Loyalty,Low
17405,Loyalty,High
13311,Loyalty,Medium
15051,Loyalty,Medium
15895,Loyalty,High
15795,Loyalty,High
13669,Loyalty,Low
16450,Loyalty,Medium
13667,Loyalty,High
14400,Loyalty,High
12405,Loyalty,High
14265,Loyalty,Low
14847,Loyalty,High
14862,Loyalty,High
16488,Loyalty,Low
15256,Loyalty,Medium
14716,Loyalty,Low
13933,Loyalty,High
14857,Loyalty,High
15306,Loyalty,High
15839,Loyalty,Medium
13994,Loyalty,Low
17554,Loyalty,Medium
14332,Loyalty,High
17266,Loyalty,Low
17948,Loyalty,Low
15004,Loyalty,Medium
14722,Loyalty,Low
13507,Loyalty,High
13967,Loyalty,Medium
16054,Loyalty,Medium
12833,Loyalty,Medium
16474,Loyalty,High
17984,Loyalty,High
12589,Loyalty,High
17448,Loyalty,Low
16762,Loyalty,Medium
15369,Loyalty,Low
13154,Loyalty,Low
13940,Loyalty,Medium
14029,Loyalty,High
14117,Loyalty,Medium
13167,Loyalty,Low
17779,Loyalty,Medium
13991,Loyalty,Medium
18101,Loyalty,Low
17065,Loyalty,Medium
13827,Loyalty,High
12560,Loyalty,Medium
16764,Loyalty,Medium
18180,Loyalty,Medium
12521,Loyalty,High
17866,Loyalty,Medium
15802,Loyalty,Medium
17229,Loyalty,Low
14456,Loyalty,High
16464,Loyalty,Medium
17962,Loyalty,High
16149,Loyalty,High
14259,Loyalty,Low
18143,Loyalty,Medium
17935,Loyalty,Low
14517,Loyalty,Low
17694,Loyalty,Medium
17660,Loyalty,Medium
16041,Loyalty,High
15623,Loyalty,Low
15829,Loyalty,Medium
15232,Loyalty,Medium
12438,Loyalty,High
12627,Loyalty,High
13079,Loyalty,Medium
18262,Loyalty,Low
13563,Loyalty,Medium
15506,Loyalty,Medium
16305,Loyalty,High
12864,Loyalty,High
17724,Loyalty,Low
17703,Loyalty,Low
13116,Loyalty,High
14019,Loyalty,Medium
17649,Loyalty,Medium
16178,Loyalty,Low
17040,Loyalty,Medium
14100,Loyalty,Medium
16557,Loyalty,Medium
13296,Loyalty,Low
13814,Loyalty,Medium
16364,Loyalty,Medium
17693,Loyalty,High
15372,Loyalty,Low
15618,Loyalty,High
13930,Loyalty,High
13379,Loyalty,Medium
13194,Loyalty,High
16447,Loyalty,Low
14305,Loyalty,Low
12397,Loyalty,High
14331,Loyalty,High
15261,Loyalty,High
15105,Loyalty,High
13813,Loyalty,Low
18268,Loyalty,High
14855,Loyalty,High
13925,Loyalty,High
18237,Loyalty,Low
12453,Loyalty,High
15639,Loyalty,High
15118,Loyalty,Low
15746,Loyalty,Medium
12743,Loyalty,Medium
15942,Loyalty,Medium
14143,Loyalty,Medium
15120,Loyalty,High
16147,Loyalty,Low
13277,Loyalty,Medium
18127,Loyalty,Medium
15149,Loyalty,Medium
18081,Loyalty,Low
14511,Loyalty,High
12716,Loyalty,Low
15776,Loyalty,Medium
12981,Loyalty,Low
13106,Loyalty,Medium
13928,Loyalty,Low
14885,Loyalty,Medium
13388,Loyalty,Low
15438,Loyalty,Medium
17173,Loyalty,High
17941,Loyalty,Low
14947,Loyalty,High
17053,Loyalty,High
12534,Loyalty,Low
12844,Loyalty,High
14567,Loyalty,High
14937,Loyalty,Medium
12828,Loyalty,Low
16984,Loyalty,High
13023,Loyalty,Medium
17553,Loyalty,High
13075,Loyalty,Medium
15342,Loyalty,Medium
12644,Loyalty,High
12378,Loyalty,Low
17788,Loyalty,Medium
13850,Loyalty,High
14076,Loyalty,Low
13805,Loyalty,High
17887,Loyalty,High
13186,Loyalty,High
12750,Loyalty,Medium
15374,Loyalty,Low
17656,Loyalty,High
16102,Loyalty,High
15089,Loyalty,High
14972,Loyalty,Medium
17514,Loyalty,High
12917,Loyalty,Medium
12689,Loyalty,Low
14768,Loyalty,Medium
17584,Loyalty,Medium
15254,Loyalty,High
18099,Loyalty,High
15205,Loyalty,Medium
13218,Loyalty,Low
17267,Loyalty,Low
16302,Loyalty,Low
13513,Loyalty,High
14720,Loyalty,Low
18282,Loyalty,Medium
12610,Loyalty,Low
13200,Loyalty,Medium
14079,Loyalty,Medium
17298,Loyalty,Low
14024,Loyalty,Medium
16066,Loyalty,Low
15198,Loyalty,Medium
12885,Loyalty,High
17331,Loyalty,High
13016,Loyalty,Medium
13500,Loyalty,Medium
15247,Loyalty,High
13355,Loyalty,Medium
16053,Loyalty,Low
13919,Loyalty,Low
12384,Loyalty,Medium
16292,Loyalty,High
12571,Loyalty,Medium
14116,Loyalty,Medium
14495,Loyalty,Low
15494,Loyalty,Medium
15608,Loyalty,Low
17248,Loyalty,Medium
17653,Loyalty,Medium
13645,Loyalty,High
15469,Loyalty,Low
13307,Loyalty,Low
12381,Loyalty,High
17122,Loyalty,Low
14406,Loyalty,Medium
15683,Loyalty,Low
14301,Loyalty,Medium
14658,Loyalty,High
13621,Loyalty,Low
16272,Loyalty,Medium
17958,Loyalty,Medium
16836,Loyalty,Medium
16961,Loyalty,High
16902,Loyalty,Low
15706,Loyalty,High
15480,Loyalty,Medium
15315,Loyalty,Medium
15653,Loyalty,High
13159,Loyalty,High
13189,Loyalty,Medium
17637,Loyalty,High
12641,Loyalty,Medium
13470,Loyalty,High
15786,Loyalty,Low
15541,Loyalty,High
16734,Loyalty,Low
16706,Loyalty,Medium
17070,Loyalty,High
12688,Loyalty,High
12729,Loyalty,Low
12962,Loyalty,High
13273,Loyalty,Low
17736,Loyalty,Low
15472,Loyalty,Medium
12680,Loyalty,High
16582,Loyalty,High
17747,Loyalty,Low
12513,Loyalty,Medium
15396,Loyalty,High
12418,Loyalty,High
16828,Loyalty,High
14712,Loyalty,Low
12991,Loyalty,Low
14772,Loyalty,Low
12364,Loyalty,High
12968,Loyalty,High
16330,Loyalty,Medium
14566,Loyalty,Medium
15701,Loyalty,High
12518,Loyalty,High
14529,Loyalty,Low
16536,Loyalty,Low
15313,Loyalty,Medium
15801,Loyalty,High
16201,Loyalty,Low
16555,Loyalty,Low
16952,Loyalty,Medium
14387,Loyalty,High
17073,Loyalty,Medium
18147,Loyalty,Low
14523,Loyalty,Low
14418,Loyalty,High
12642,Loyalty,High
16968,Loyalty,High
16723,Loyalty,High
13411,Loyalty,Medium
16340,Loyalty,Medium
13236,Loyalty,High
14196,Loyalty,Low
15263,Loyalty,Medium
14314,Loyalty,Medium
16093,Loyalty,Medium
17844,Loyalty,High
14687,Loyalty,Medium
14050,Loyalty,High
16429,Loyalty,Medium
14055,Loyalty,Medium
12715,Loyalty,High
15663,Loyalty,Low
18200,Loyalty,Low
18167,Loyalty,High
13644,Loyalty,Medium
17451,Loyalty,Low
16641,Loyalty,High
13812,Loyalty,High
14141,Loyalty,High
15074,Loyalty,Medium
12492,Loyalty,Medium
17183,Loyalty,High
15325,Loyalty,Low
13778,Loyalty,Low
14869,Loyalty,High
14096,Loyalty,Low
14108,Loyalty,Low
12814,Loyalty,Medium
15866,Loyalty,High
14660,Loyalty,Medium
13726,Loyalty,Medium
15690,Loyalty,Medium
17777,Loyalty,High
16278,Loyalty,Medium
13276,Loyalty,High
12436,Loyalty,Medium
13147,Loyalty,Low
13045,Loyalty,High
13099,Loyalty,High
12739,Loyalty,High
14420,Loyalty,Medium
14436,Loyalty,Low
18027,Loyalty,Low
12794,Loyalty,Medium
12832,Loyalty,Low
16674,Loyalty,High
12375,Loyalty,Low
16173,Loyalty,Medium
14171,Loyalty,Low
13434,Loyalty,Medium
16761,Loyalty,High
14067,Loyalty,Low
13808,Loyalty,Medium
12851,Loyalty,Medium
14335,Loyalty,Medium
14965,Loyalty,Medium
15136,Loyalty,High
16629,Loyalty,High
18261,Loyalty,High
15307,Loyalty,Low
16820,Loyalty,High
17309,Loyalty,Medium
13949,Loyalty,High
14360,Loyalty,Low
16400,Loyalty,Medium
14208,Loyalty,Low
12526,Loyalty,Low
13130,Loyalty,Low
13210,Loyalty,Low
17481,Loyalty,Medium
12685,Loyalty,Low
17573,Loyalty,High
14452,Loyalty,High
13889,Loyalty,Low
15488,Loyalty,High
18222,Loyalty,Low
13244,Loyalty,Low
17004,Loyalty,High
13441,Loyalty,Low
13823,Loyalty,Medium
12879,Loyalty,High
16603,Loyalty,Medium
14824,Loyalty,High
16910,Loyalty,Medium
15652,Loyalty,Low
16362,Loyalty,Medium
15035,Loyalty,Medium
14508,Loyalty,Low
13272,Loyalty,Low
17317,Loyalty,Low
14212,Loyalty,High
13372,Loyalty,High
18255,Loyalty,Medium
14250,Loyalty,High
16796,Loyalty,High
14432,Loyalty,Low
15782,Loyalty,Low
12883,Loyalty,Low
12965,Loyalty,Low
15533,Loyalty,High
18215,Loyalty,High
18158,Loyalty,Low
13375,Loyalty,High
13431,Loyalty,Low
16211,Loyalty,Medium
12884,Loyalty,High
16141,Loyalty,High
17919,Loyalty,Low
16360,Loyalty,High
17433,Loyalty,High
13704,Loyalty,Medium
14020,Loyalty,High
14359,Loyalty,High
16451,Loyalty,Medium
12940,Loyalty,Medium
15216,Loyalty,High
15522,Loyalty,Low
17037,Loyalty,Low
12822,Loyalty,Low
15343,Loyalty,High
14753,Loyalty,High
16959,Loyalty,Low
18251,Loyalty,Medium
13032,Loyalty,High
12895,Loyalty,High
17640,Loyalty,High
13860,Loyalty,High
12756,Loyalty,Low
18001,Loyalty,Low
17728,Loyalty,Medium
15933,Loyalty,High
14284,Loyalty,Medium
17347,Loyalty,High
15103,Loyalty,Low
15707,Loyalty,Low
13430,Loyalty,Medium
12566,Loyalty,High
13321,Loyalty,Medium
13877,Loyalty,Medium
15272,Loyalty,High
15322,Loyalty,High
17333,Loyalty,Low
13518,Loyalty,High
14306,Loyalty,Medium
17679,Loyalty,High
16160,Loyalty,High
15573,Loyalty,Medium
14894,Loyalty,Low
17434,Loyalty,Low
15466,Loyalty,High
15511,Loyalty,Medium
17846,Loyalty,Low
16189,Loyalty,Medium
15417,Loyalty,High
12995,Loyalty,High
14557,Loyalty,Medium
16108,Loyalty,Medium
17144,Loyalty,High
16924,Loyalty,Medium
15099,Loyalty,Low
13323,Loyalty,Low
14124,Loyalty,High
15975,Loyalty,Low
15523,Loyalty,Medium
16878,Loyalty,High
15947,Loyalty,High
13247,Loyalty,Medium
13566,Loyalty,High
